policy_id,customer_id,policy_type,premium_amount,start_date,end_date,agent_id
13384,21426,Health,20271.50350515264,2021-12-02,2022-12-02,455
13385,16730,Health,11390.405993298136,2020-03-17,2021-03-17,250
13386,23753,Health,18051.6151761806,2023-05-11,2024-05-10,101
13387,13381,Vehicle,16857.842294784667,2022-07-15,2023-07-15,50
13388,8803,Property,12264.314537802822,2022-02-01,2023-02-01,410
13389,7351,Health,13542.564598522256,2021-03-02,2022-03-02,375
13390,315,Vehicle,24798.498902976407,2022-02-28,2023-02-28,112
13391,18152,Vehicle,12899.122793187304,2023-07-31,2024-07-30,318
13392,19841,Property,8784.280147854517,2021-09-30,2022-09-30,146
13393,3943,Vehicle,33256.793033463175,2020-04-21,2021-04-21,445
13394,8899,Health,19287.72728880032,2025-09-16,2026-09-16,12
13395,3977,Property,6623.041821984616,2020-02-05,2021-02-04,276
13396,17730,Health,14985.113258279282,2020-07-10,2021-07-10,129
13397,14428,Vehicle,17281.88866731573,2025-03-26,2026-03-26,332
13398,16532,Health,12317.497359950225,2024-03-01,2025-03-01,300
13399,16142,Health,14003.680009845802,2022-02-12,2023-02-12,47
13400,6018,Vehicle,27946.002589051288,2020-07-25,2021-07-25,86
13401,19834,Health,7404.252068381715,2020-05-24,2021-05-24,195
13402,11285,Health,12391.95301132534,2021-03-31,2022-03-31,181
13403,22459,Health,10847.360616766746,2020-03-06,2021-03-06,155
13404,3603,Vehicle,22960.401560714334,2025-10-22,2026-10-22,208
13405,12206,Health,10837.999270830678,2020-09-17,2021-09-17,185
13406,9208,Vehicle,15381.81853870533,2021-05-06,2022-05-06,309
13407,22031,Vehicle,18762.145462785214,2023-03-28,2024-03-27,330
13408,9504,Vehicle,12051.957271665486,2023-02-01,2024-02-01,263
13409,2212,Health,15475.355348113844,2021-07-06,2022-07-06,267
13410,12750,Property,10020.11625305542,2020-07-21,2021-07-21,214
13411,17545,Health,17167.4047645077,2021-02-24,2022-02-24,442
13412,24037,Vehicle,21339.110195630867,2022-05-04,2023-05-04,7
13413,20959,Vehicle,23472.95795210368,2023-05-27,2024-05-26,122
13414,8857,Vehicle,22975.294179287783,2025-11-16,2026-11-16,55
13415,19881,Property,5000.0,2022-02-09,2023-02-09,414
13416,21292,Vehicle,21912.980971983463,2025-09-28,2026-09-28,185
13417,20170,Health,10414.34459942603,2025-03-07,2026-03-07,407
13418,21553,Vehicle,19576.891143986468,2025-11-18,2026-11-18,225
13419,2231,Property,13854.58256029008,2025-04-12,2026-04-12,38
13420,1766,Health,20431.938675598663,2021-02-16,2022-02-16,101
13421,6846,Vehicle,19528.01379829982,2025-05-13,2026-05-13,417
13422,9130,Vehicle,11593.622216499683,2025-07-29,2026-07-29,432
13423,9507,Vehicle,18078.583757874865,2021-08-07,2022-08-07,212
13424,18464,Health,14373.461830799442,2020-01-30,2021-01-29,113
13425,11060,Property,5000.0,2025-01-21,2026-01-21,137
13426,16992,Property,6787.517353453804,2024-06-21,2025-06-21,77
13427,20339,Property,11944.865824198274,2021-07-13,2022-07-13,444
13428,20572,Health,15458.053355285014,2023-05-04,2024-05-03,309
13429,19255,Vehicle,20579.907291288087,2020-08-16,2021-08-16,377
13430,24492,Vehicle,24627.963409063424,2025-04-12,2026-04-12,41
13431,12410,Vehicle,9389.42166311782,2024-10-06,2025-10-06,399
13432,16859,Vehicle,19982.75010990643,2022-10-20,2023-10-20,355
13433,10063,Property,9713.346841403843,2022-08-10,2023-08-10,487
13434,5947,Health,14059.79931325624,2021-03-25,2022-03-25,30
13435,15798,Vehicle,14664.062951385584,2022-03-12,2023-03-12,346
13436,597,Vehicle,22621.256576819054,2023-04-02,2024-04-01,368
13437,3969,Vehicle,23906.76905177042,2021-08-27,2022-08-27,292
13438,13653,Property,5000.0,2023-11-12,2024-11-11,473
13439,4502,Vehicle,23601.294057889067,2024-10-13,2025-10-13,320
13440,14514,Vehicle,17973.64517079966,2025-12-26,2026-12-26,462
13441,10874,Vehicle,20694.65061662016,2021-05-31,2022-05-31,319
13442,9138,Vehicle,27478.149815064757,2021-03-25,2022-03-25,51
13443,1949,Property,5000.0,2024-07-13,2025-07-13,51
13444,3751,Vehicle,18069.790246920973,2025-01-24,2026-01-24,493
13445,7279,Property,9673.501650486274,2022-11-27,2023-11-27,406
13446,19457,Health,15926.318688307412,2024-02-14,2025-02-13,401
13447,6721,Vehicle,17801.86803150561,2021-03-04,2022-03-04,200
13448,4402,Vehicle,18454.622614535787,2025-11-15,2026-11-15,128
13449,5906,Vehicle,23150.784480493985,2023-11-04,2024-11-03,50
13450,4401,Vehicle,8514.392695094182,2023-07-10,2024-07-09,14
13451,8011,Health,16104.976584727432,2025-12-20,2026-12-20,56
13452,21108,Vehicle,15519.791691994693,2023-07-14,2024-07-13,368
13453,23116,Property,6701.555028725776,2025-03-04,2026-03-04,333
13454,19491,Property,16814.30814238581,2022-06-19,2023-06-19,286
13455,17129,Property,5508.237444528435,2024-07-21,2025-07-21,315
13456,20841,Vehicle,16588.21092738569,2020-10-06,2021-10-06,358
13457,7112,Health,17004.94185226584,2025-06-10,2026-06-10,192
13458,24257,Vehicle,11178.088871900274,2022-10-19,2023-10-19,154
13459,9899,Vehicle,15429.68439244393,2020-05-04,2021-05-04,22
13460,15170,Health,16155.642053474145,2022-01-14,2023-01-14,342
13461,5027,Property,8638.224134773556,2023-01-14,2024-01-14,220
13462,20002,Health,12234.599835618,2020-09-26,2021-09-26,208
13463,18858,Vehicle,9519.705058495225,2022-02-21,2023-02-21,472
13464,464,Vehicle,22556.802774327287,2020-12-26,2021-12-26,63
13465,6250,Health,15033.916995465182,2024-06-15,2025-06-15,302
13466,19368,Health,6248.869533129318,2024-05-04,2025-05-04,209
13467,21828,Vehicle,22679.608891759228,2021-03-20,2022-03-20,387
13468,22423,Vehicle,25582.325451426343,2022-08-24,2023-08-24,465
13469,447,Vehicle,24257.251874675458,2021-04-22,2022-04-22,64
13470,22268,Vehicle,23146.561648272385,2024-02-09,2025-02-08,14
13471,18958,Vehicle,23540.420527620136,2020-12-23,2021-12-23,200
13472,5562,Vehicle,28652.039422586968,2025-12-29,2026-12-29,398
13473,9124,Vehicle,14204.64233543343,2021-01-04,2022-01-04,77
13474,13474,Health,15084.922580909226,2022-07-19,2023-07-19,127
13475,21620,Property,6545.799301243005,2020-02-27,2021-02-26,36
13476,15637,Property,10684.250649609718,2024-12-17,2025-12-17,304
13477,8621,Property,13201.52940941596,2020-10-28,2021-10-28,481
13478,6458,Vehicle,27046.63034210542,2025-12-21,2026-12-21,443
13479,18684,Vehicle,16234.774627777397,2022-12-20,2023-12-20,114
13480,2191,Vehicle,27166.018345602453,2022-03-18,2023-03-18,290
13481,23085,Health,11558.875847324472,2021-10-02,2022-10-02,64
13482,5649,Vehicle,16604.625988143416,2023-02-16,2024-02-16,139
13483,11352,Property,13608.53107183219,2021-05-26,2022-05-26,24
13484,3487,Health,9698.191542129876,2024-05-21,2025-05-21,169
13485,11500,Vehicle,11809.690787645886,2024-01-28,2025-01-27,414
13486,16927,Health,11206.582374409982,2023-05-30,2024-05-29,165
13487,24417,Vehicle,20243.88089718596,2020-11-20,2021-11-20,450
13488,3594,Health,10108.052712244616,2023-02-22,2024-02-22,33
13489,22850,Vehicle,28657.74074540344,2022-11-09,2023-11-09,98
13490,1803,Vehicle,25295.584532446475,2025-09-06,2026-09-06,244
13491,15544,Vehicle,25924.4932855767,2024-06-07,2025-06-07,444
13492,4977,Vehicle,23548.799115947084,2021-07-30,2022-07-30,155
13493,9378,Health,13319.68955009771,2021-12-11,2022-12-11,246
13494,11991,Vehicle,24038.688157349705,2022-07-02,2023-07-02,332
13495,11947,Property,7374.613945352469,2024-06-20,2025-06-20,474
13496,16348,Vehicle,18875.976239625736,2021-07-04,2022-07-04,304
13497,3012,Vehicle,18794.971810948267,2023-03-07,2024-03-06,266
13498,10371,Property,11158.826069592244,2023-06-02,2024-06-01,218
13499,285,Vehicle,17083.508889225042,2022-08-03,2023-08-03,425
13500,3828,Health,22020.105874790483,2024-04-09,2025-04-09,332
13501,13434,Property,10530.463864160198,2024-12-19,2025-12-19,54
13502,6101,Property,9974.279287177513,2021-04-12,2022-04-12,364
13503,22701,Property,5799.23385315597,2020-10-18,2021-10-18,497
13504,20144,Vehicle,28431.66560792264,2023-02-11,2024-02-11,114
13505,11589,Vehicle,15808.58999193868,2021-08-09,2022-08-09,388
13506,24641,Vehicle,18446.205448313423,2023-12-23,2024-12-22,240
13507,24650,Property,7408.316165721628,2022-02-13,2023-02-13,86
13508,12165,Vehicle,22592.10564116937,2020-05-21,2021-05-21,375
13509,5916,Vehicle,22829.7213088734,2022-12-14,2023-12-14,424
13510,24135,Vehicle,21480.153992991985,2025-10-24,2026-10-24,159
13511,21802,Health,8679.287312686329,2022-02-07,2023-02-07,85
13512,24854,Property,11792.135280142746,2020-03-25,2021-03-25,51
13513,24540,Health,12669.175086705636,2025-12-12,2026-12-12,38
13514,13814,Property,8158.299170728373,2020-07-30,2021-07-30,200
13515,481,Property,12333.031469805535,2021-01-06,2022-01-06,28
13516,23399,Health,17286.173017165613,2022-01-28,2023-01-28,140
13517,13922,Health,15531.480532619573,2023-06-05,2024-06-04,35
13518,9116,Vehicle,17812.93833041821,2020-09-28,2021-09-28,379
13519,22990,Property,11969.35346599059,2021-04-28,2022-04-28,227
13520,947,Vehicle,23082.854175163742,2023-03-23,2024-03-22,462
13521,15094,Health,12377.716570948978,2021-07-19,2022-07-19,125
13522,4002,Health,12002.906845129966,2022-12-28,2023-12-28,12
13523,22179,Health,14817.547335808582,2023-01-13,2024-01-13,243
13524,16752,Vehicle,18990.330557141304,2021-04-06,2022-04-06,113
13525,11381,Property,18740.232841962126,2025-11-28,2026-11-28,397
13526,5131,Vehicle,28588.405286075576,2025-12-31,2026-12-31,177
13527,11380,Vehicle,19566.88757271176,2021-02-17,2022-02-17,290
13528,15270,Health,10569.06152632511,2023-07-26,2024-07-25,33
13529,8420,Health,21835.329194975635,2024-04-20,2025-04-20,125
13530,6191,Property,7243.830312938558,2023-04-13,2024-04-12,383
13531,1386,Health,16335.823290779666,2023-07-18,2024-07-17,126
13532,18897,Health,15851.92487586878,2022-11-22,2023-11-22,405
13533,18901,Vehicle,20455.980579828996,2022-08-18,2023-08-18,339
13534,16223,Vehicle,17350.115668452403,2020-04-16,2021-04-16,37
13535,261,Property,16618.36947106006,2020-06-27,2021-06-27,499
13536,16832,Health,16036.822026434058,2025-05-03,2026-05-03,143
13537,12469,Health,14838.323852664078,2022-08-14,2023-08-14,317
13538,13953,Vehicle,25076.326136776403,2024-02-22,2025-02-21,180
13539,7326,Vehicle,23855.397348615163,2020-09-03,2021-09-03,145
13540,13654,Vehicle,17886.440637332606,2021-12-28,2022-12-28,81
13541,3338,Property,7854.537833018471,2021-06-02,2022-06-02,90
13542,2445,Property,11622.333229877117,2025-05-18,2026-05-18,300
13543,23321,Vehicle,14590.450188519888,2024-01-13,2025-01-12,400
13544,1017,Vehicle,27308.807550966754,2021-06-12,2022-06-12,251
13545,22543,Vehicle,20926.878399356312,2023-04-13,2024-04-12,397
13546,6657,Property,12697.297269893132,2025-05-05,2026-05-05,386
13547,2635,Vehicle,24935.05644174423,2024-08-16,2025-08-16,486
13548,19372,Vehicle,25532.911056857552,2020-12-04,2021-12-04,348
13549,5233,Health,19891.84582085973,2024-06-10,2025-06-10,101
13550,22051,Health,18931.606894542987,2023-11-06,2024-11-05,472
13551,16531,Property,12557.27461353606,2022-03-16,2023-03-16,84
13552,14537,Health,22017.58544863449,2021-10-03,2022-10-03,376
13553,16724,Vehicle,27047.5071638391,2023-12-04,2024-12-03,18
13554,2898,Vehicle,17935.952322159414,2022-10-16,2023-10-16,99
13555,22656,Property,9084.488983192012,2022-08-26,2023-08-26,102
13556,18112,Health,16194.90428199507,2021-10-01,2022-10-01,115
13557,17158,Property,10077.203577486132,2022-08-24,2023-08-24,138
13558,4613,Property,5270.773710531944,2022-05-11,2023-05-11,455
13559,20134,Health,18172.99816436797,2025-11-05,2026-11-05,82
13560,5231,Health,20913.200644837205,2021-01-06,2022-01-06,363
13561,11660,Vehicle,19389.0339528321,2022-11-07,2023-11-07,289
13562,13239,Health,26919.01061503513,2022-12-08,2023-12-08,493
13563,23618,Property,11824.737512345053,2020-05-30,2021-05-30,203
13564,18174,Vehicle,23435.12382957341,2021-03-15,2022-03-15,172
13565,17987,Property,13157.150826721094,2020-04-04,2021-04-04,168
13566,15923,Vehicle,19636.74338488081,2022-10-25,2023-10-25,305
13567,16799,Health,15903.606740736624,2025-10-19,2026-10-19,472
13568,16518,Property,10435.985102446832,2023-10-05,2024-10-04,244
13569,23582,Vehicle,22889.89371507474,2020-11-30,2021-11-30,101
13570,13280,Health,13242.811675500589,2025-01-24,2026-01-24,395
13571,3623,Vehicle,24017.903748186112,2020-11-03,2021-11-03,112
13572,7433,Property,7918.631363619997,2022-01-06,2023-01-06,240
13573,6499,Vehicle,19169.11246840724,2021-01-15,2022-01-15,123
13574,22089,Health,12072.586756540437,2025-03-08,2026-03-08,67
13575,16703,Property,6198.698453051027,2023-08-21,2024-08-20,180
13576,19820,Vehicle,21387.788453964706,2021-06-28,2022-06-28,167
13577,3142,Health,9512.78516349174,2022-06-09,2023-06-09,130
13578,21636,Vehicle,28521.05201465249,2020-03-29,2021-03-29,499
13579,24990,Property,10937.304660327614,2023-11-13,2024-11-12,256
13580,24749,Property,6934.458577241887,2020-02-29,2021-02-28,348
13581,21786,Health,20549.35787442445,2022-01-16,2023-01-16,177
13582,7498,Property,11223.877460649715,2024-04-29,2025-04-29,127
13583,838,Health,16063.777882868808,2022-03-06,2023-03-06,180
13584,19871,Property,13824.43919742784,2022-04-12,2023-04-12,383
13585,12871,Vehicle,14670.458931458004,2020-01-24,2021-01-23,287
13586,8072,Vehicle,19010.176682278496,2021-02-05,2022-02-05,356
13587,12861,Vehicle,17862.397324155227,2023-07-11,2024-07-10,333
13588,13047,Property,15117.111508793188,2023-05-17,2024-05-16,481
13589,5158,Health,19414.702470749085,2025-10-12,2026-10-12,435
13590,23088,Property,14621.753113390738,2023-09-08,2024-09-07,287
13591,19297,Vehicle,22726.636289330265,2023-07-13,2024-07-12,450
13592,784,Health,14740.048600553862,2024-08-27,2025-08-27,98
13593,15619,Vehicle,18397.002700725185,2022-05-17,2023-05-17,450
13594,10814,Property,11812.554848078138,2022-11-23,2023-11-23,293
13595,23992,Health,9198.0200185106,2024-11-26,2025-11-26,484
13596,14659,Vehicle,14563.567633312214,2025-03-11,2026-03-11,409
13597,24419,Health,14296.125478161195,2021-10-14,2022-10-14,318
13598,6615,Health,12539.643924803831,2020-12-05,2021-12-05,360
13599,11645,Vehicle,24070.369362546284,2025-02-05,2026-02-05,355
13600,1975,Health,20577.266346827128,2023-03-29,2024-03-28,137
13601,13709,Vehicle,18510.221027129064,2023-07-10,2024-07-09,236
13602,2951,Vehicle,31586.948090996983,2023-03-28,2024-03-27,134
13603,24984,Vehicle,7646.696484146074,2024-08-07,2025-08-07,66
13604,21484,Vehicle,26646.2670744287,2020-03-15,2021-03-15,271
13605,23315,Health,16739.584945796087,2021-04-29,2022-04-29,189
13606,4163,Health,18245.049241243127,2021-06-10,2022-06-10,143
13607,19973,Health,21231.4836721443,2024-12-27,2025-12-27,314
13608,22194,Health,15128.27942128949,2020-02-04,2021-02-03,33
13609,6117,Vehicle,13532.41327514848,2020-03-07,2021-03-07,362
13610,21227,Vehicle,25094.57787103075,2022-07-13,2023-07-13,318
13611,19316,Health,19280.28340484348,2022-01-23,2023-01-23,464
13612,10176,Vehicle,19793.925731243016,2023-02-09,2024-02-09,65
13613,6320,Vehicle,30168.70061862345,2020-01-30,2021-01-29,443
13614,2424,Property,11085.403408068272,2025-08-11,2026-08-11,129
13615,3249,Health,12344.667854144878,2023-08-09,2024-08-08,463
13616,8912,Vehicle,17802.78767952486,2025-06-13,2026-06-13,182
13617,9535,Vehicle,23454.314053812013,2023-05-23,2024-05-22,462
13618,12652,Health,20193.288908387556,2024-01-23,2025-01-22,51
13619,10864,Vehicle,19533.35688984003,2022-05-02,2023-05-02,481
13620,21255,Vehicle,16108.539708621374,2022-06-27,2023-06-27,109
13621,24930,Property,12924.372485508527,2023-03-11,2024-03-10,147
13622,290,Vehicle,21721.84306188403,2024-06-30,2025-06-30,211
13623,12623,Health,18247.013229559925,2020-05-22,2021-05-22,187
13624,10169,Vehicle,25429.4752720848,2024-08-05,2025-08-05,259
13625,4554,Vehicle,12755.150988866226,2025-03-27,2026-03-27,359
13626,6826,Property,11234.874880679754,2023-05-02,2024-05-01,332
13627,17480,Vehicle,23513.81787712776,2021-08-20,2022-08-20,471
13628,11861,Property,11460.304278749005,2024-05-05,2025-05-05,303
13629,13357,Property,5356.338125177591,2023-06-26,2024-06-25,120
13630,17280,Health,10309.590294254534,2023-02-08,2024-02-08,327
13631,1735,Vehicle,14389.943165502244,2025-09-30,2026-09-30,450
13632,15784,Vehicle,16116.401120362152,2024-01-02,2025-01-01,470
13633,24435,Vehicle,17658.489695786637,2021-10-13,2022-10-13,274
13634,6720,Vehicle,20782.02848839183,2020-09-16,2021-09-16,207
13635,6903,Property,12781.968995632957,2022-04-20,2023-04-20,244
13636,12651,Health,11590.074088661597,2022-01-28,2023-01-28,255
13637,7996,Vehicle,11270.02734208332,2020-09-22,2021-09-22,127
13638,16020,Vehicle,25215.07764310225,2020-04-23,2021-04-23,446
13639,21009,Property,10046.10501823345,2021-01-06,2022-01-06,428
13640,6463,Vehicle,24479.35000405753,2025-10-26,2026-10-26,67
13641,1302,Property,13802.617290762524,2023-11-23,2024-11-22,261
13642,15687,Vehicle,20431.53007211925,2023-02-26,2024-02-26,210
13643,11383,Vehicle,18537.64377788301,2022-11-07,2023-11-07,478
13644,5276,Vehicle,29674.090937913727,2022-06-15,2023-06-15,495
13645,3834,Vehicle,18563.24936000736,2025-05-29,2026-05-29,155
13646,14982,Health,11028.276809429812,2021-10-31,2022-10-31,176
13647,18641,Health,11294.688796955295,2022-05-29,2023-05-29,486
13648,15608,Health,13014.961510805751,2022-09-20,2023-09-20,2
13649,22082,Vehicle,21179.50967452165,2024-12-18,2025-12-18,344
13650,20965,Property,10141.117332996042,2020-09-06,2021-09-06,162
13651,136,Health,17254.32548047804,2021-03-24,2022-03-24,55
13652,21383,Vehicle,25785.48411070971,2024-12-22,2025-12-22,46
13653,19664,Vehicle,18755.927617523237,2020-12-23,2021-12-23,166
13654,5654,Vehicle,25257.647761878357,2020-06-04,2021-06-04,322
13655,3761,Vehicle,12998.109970623997,2021-11-25,2022-11-25,48
13656,3399,Property,9469.155544883017,2021-05-20,2022-05-20,221
13657,23906,Vehicle,20200.28982462689,2020-12-31,2021-12-31,296
13658,23094,Property,10550.036581650364,2021-12-29,2022-12-29,135
13659,14331,Property,8698.806100597149,2025-08-24,2026-08-24,134
13660,15911,Vehicle,17820.26458279344,2023-04-03,2024-04-02,270
13661,7052,Health,15888.4071579578,2021-10-08,2022-10-08,82
13662,12969,Vehicle,29058.813859454043,2024-07-25,2025-07-25,440
13663,17891,Vehicle,10553.03323453167,2020-08-06,2021-08-06,467
13664,7938,Property,10214.01692256774,2022-05-10,2023-05-10,2
13665,6740,Vehicle,29193.56188126977,2023-01-03,2024-01-03,264
13666,6163,Property,6936.070146954056,2021-03-12,2022-03-12,314
13667,19685,Property,9862.209863927766,2020-11-17,2021-11-17,405
13668,11757,Health,15149.727586819896,2023-02-04,2024-02-04,26
13669,12698,Vehicle,26471.529472599195,2021-08-09,2022-08-09,90
13670,16549,Health,18117.101661948567,2025-04-06,2026-04-06,266
13671,5005,Vehicle,20773.539704646304,2025-11-11,2026-11-11,469
13672,22871,Vehicle,18958.52999497857,2021-09-28,2022-09-28,114
13673,12730,Property,5325.8894897468745,2022-02-17,2023-02-17,387
13674,10747,Property,5000.0,2024-01-03,2025-01-02,264
13675,2223,Vehicle,26985.86839516621,2021-01-21,2022-01-21,251
13676,13207,Health,9022.88907038607,2020-09-16,2021-09-16,234
13677,18819,Property,8273.687137944771,2023-01-16,2024-01-16,247
13678,11187,Vehicle,25178.572355904995,2025-11-25,2026-11-25,334
13679,9806,Property,7539.810276087895,2020-03-09,2021-03-09,240
13680,23503,Vehicle,32009.1547150115,2020-12-07,2021-12-07,438
13681,14414,Health,15529.428284605625,2024-02-12,2025-02-11,43
13682,1274,Vehicle,19153.466376059765,2024-05-03,2025-05-03,375
13683,6662,Vehicle,20379.445464494715,2025-12-21,2026-12-21,93
13684,20308,Vehicle,14159.194454970511,2020-11-14,2021-11-14,214
13685,2318,Vehicle,23918.588698104457,2022-12-03,2023-12-03,120
13686,12187,Property,12327.592432517353,2023-02-13,2024-02-13,170
